instant,datetime,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,total_count,recency,frequency,monetary
14761,2012-09-12,Fall,2012,Sep,5,0,Wednesday,1,Clear,0.5,0.4848,0.72,0.0896,4,44,48,110,48,48
14762,2012-09-12,Fall,2012,Sep,6,0,Wednesday,1,Clear,0.5,0.4848,0.72,0.0896,6,199,205,110,205,205
14763,2012-09-12,Fall,2012,Sep,7,0,Wednesday,1,Clear,0.52,0.5,0.72,0.0,24,533,557,110,557,557
14764,2012-09-12,Fall,2012,Sep,8,0,Wednesday,1,Clear,0.56,0.5303,0.64,0.1045,43,727,770,110,770,770
14765,2012-09-12,Fall,2012,Sep,9,0,Wednesday,1,Clear,0.6,0.6061,0.64,0.1343,50,278,328,110,328,328
14766,2012-09-12,Fall,2012,Sep,10,0,Wednesday,1,Clear,0.62,0.6061,0.61,0.1343,57,148,205,110,205,205
14767,2012-09-12,Fall,2012,Sep,11,0,Wednesday,1,Clear,0.66,0.6212,0.5,0.194,51,181,232,110,232,232
14768,2012-09-12,Fall,2012,Sep,12,0,Wednesday,1,Clear,0.68,0.6364,0.36,0.1343,88,264,352,110,352,352
14769,2012-09-12,Fall,2012,Sep,13,0,Wednesday,1,Clear,0.7,0.6364,0.34,0.1343,85,238,323,110,323,323
14770,2012-09-12,Fall,2012,Sep,14,0,Wednesday,1,Clear,0.7,0.6364,0.37,0.1642,78,200,278,110,278,278
14771,2012-09-12,Fall,2012,Sep,15,0,Wednesday,1,Clear,0.72,0.6515,0.37,0.1343,75,243,318,110,318,318
14772,2012-09-12,Fall,2012,Sep,16,0,Wednesday,1,Clear,0.72,0.6515,0.37,0.1642,90,419,509,110,509,509
14773,2012-09-12,Fall,2012,Sep,17,0,Wednesday,1,Clear,0.7,0.6364,0.41,0.2985,114,811,925,110,925,925
14774,2012-09-12,Fall,2012,Sep,18,0,Wednesday,1,Clear,0.66,0.6212,0.44,0.2537,91,886,977,110,977,977
14775,2012-09-12,Fall,2012,Sep,19,0,Wednesday,1,Clear,0.64,0.6212,0.5,0.194,78,557,635,110,635,635
14776,2012-09-12,Fall,2012,Sep,20,0,Wednesday,1,Clear,0.62,0.6212,0.57,0.1343,38,432,470,110,470,470
14777,2012-09-12,Fall,2012,Sep,21,0,Wednesday,1,Clear,0.6,0.6061,0.6,0.1343,27,279,306,110,306,306
14778,2012-09-12,Fall,2012,Sep,22,0,Wednesday,1,Clear,0.56,0.5303,0.64,0.0896,23,189,212,110,212,212
14779,2012-09-12,Fall,2012,Sep,23,0,Wednesday,1,Clear,0.56,0.5303,0.68,0.1045,16,111,127,110,127,127
14780,2012-09-13,Fall,2012,Sep,0,0,Thursday,1,Clear,0.56,0.5303,0.73,0.0896,11,46,57,109,57,57
14781,2012-09-13,Fall,2012,Sep,1,0,Thursday,1,Clear,0.54,0.5152,0.77,0.0896,6,22,28,109,28,28
14782,2012-09-13,Fall,2012,Sep,2,0,Thursday,1,Clear,0.54,0.5152,0.77,0.0,0,9,9,109,9,9
14783,2012-09-13,Fall,2012,Sep,3,0,Thursday,1,Clear,0.52,0.5,0.83,0.0,2,9,11,109,11,11
14784,2012-09-13,Fall,2012,Sep,4,0,Thursday,1,Clear,0.52,0.5,0.83,0.0,0,6,6,109,6,6
14785,2012-09-13,Fall,2012,Sep,5,0,Thursday,1,Clear,0.52,0.5,0.83,0.0,3,54,57,109,57,57
14786,2012-09-13,Fall,2012,Sep,6,0,Thursday,1,Clear,0.5,0.4848,0.82,0.0,9,186,195,109,195,195
14787,2012-09-13,Fall,2012,Sep,7,0,Thursday,1,Clear,0.54,0.5152,0.77,0.0,22,549,571,109,571,571
14788,2012-09-13,Fall,2012,Sep,8,0,Thursday,1,Clear,0.56,0.5303,0.73,0.0,33,725,758,109,758,758
14789,2012-09-13,Fall,2012,Sep,9,0,Thursday,1,Clear,0.6,0.6061,0.64,0.0896,46,292,338,109,338,338
14790,2012-09-13,Fall,2012,Sep,10,0,Thursday,1,Clear,0.64,0.6212,0.61,0.0896,63,149,212,109,212,212
14791,2012-09-13,Fall,2012,Sep,11,0,Thursday,1,Clear,0.66,0.6212,0.5,0.1642,71,183,254,109,254,254
14792,2012-09-13,Fall,2012,Sep,12,0,Thursday,1,Clear,0.68,0.6364,0.44,0.1045,57,240,297,109,297,297
14793,2012-09-13,Fall,2012,Sep,13,0,Thursday,1,Clear,0.7,0.6364,0.42,0.0,60,223,283,109,283,283
14794,2012-09-13,Fall,2012,Sep,14,0,Thursday,1,Clear,0.72,0.6515,0.39,0.1343,60,214,274,109,274,274
14795,2012-09-13,Fall,2012,Sep,15,0,Thursday,1,Clear,0.72,0.6515,0.42,0.1045,99,253,352,109,352,352
14796,2012-09-13,Fall,2012,Sep,16,0,Thursday,1,Clear,0.72,0.6515,0.39,0.0896,85,406,491,109,491,491
14797,2012-09-13,Fall,2012,Sep,17,0,Thursday,1,Clear,0.72,0.6515,0.42,0.194,97,787,884,109,884,884
14798,2012-09-13,Fall,2012,Sep,18,0,Thursday,1,Clear,0.68,0.6364,0.57,0.2537,108,744,852,109,852,852
14799,2012-09-13,Fall,2012,Sep,19,0,Thursday,1,Clear,0.64,0.6061,0.65,0.1343,80,594,674,109,674,674
14800,2012-09-13,Fall,2012,Sep,20,0,Thursday,1,Clear,0.62,0.6061,0.69,0.1045,55,408,463,109,463,463
14801,2012-09-13,Fall,2012,Sep,21,0,Thursday,1,Clear,0.62,0.6061,0.65,0.1045,26,291,317,109,317,317
14802,2012-09-13,Fall,2012,Sep,22,0,Thursday,1,Clear,0.6,0.5909,0.69,0.1343,28,223,251,109,251,251
14803,2012-09-13,Fall,2012,Sep,23,0,Thursday,1,Clear,0.58,0.5455,0.73,0.1045,33,137,170,109,170,170
14804,2012-09-14,Fall,2012,Sep,0,0,Friday,1,Clear,0.56,0.5303,0.73,0.0896,24,63,87,108,87,87
14805,2012-09-14,Fall,2012,Sep,1,0,Friday,1,Clear,0.56,0.5303,0.73,0.0896,6,35,41,108,41,41
14806,2012-09-14,Fall,2012,Sep,2,0,Friday,1,Clear,0.56,0.5303,0.73,0.0,7,23,30,108,30,30
14807,2012-09-14,Fall,2012,Sep,3,0,Friday,1,Clear,0.54,0.5152,0.77,0.0,5,9,14,108,14,14
14808,2012-09-14,Fall,2012,Sep,4,0,Friday,1,Clear,0.54,0.5152,0.77,0.0,1,11,12,108,12,12
14809,2012-09-14,Fall,2012,Sep,5,0,Friday,1,Clear,0.54,0.5152,0.83,0.0,1,40,41,108,41,41
14810,2012-09-14,Fall,2012,Sep,6,0,Friday,1,Clear,0.54,0.5152,0.88,0.0,8,144,152,108,152,152
14811,2012-09-14,Fall,2012,Sep,7,0,Friday,1,Misty,0.56,0.5303,0.88,0.0,17,437,454,108,454,454
14812,2012-09-14,Fall,2012,Sep,8,0,Friday,1,Misty,0.6,0.5758,0.78,0.1642,51,715,766,108,766,766
14813,2012-09-14,Fall,2012,Sep,9,0,Friday,1,Misty,0.62,0.5909,0.78,0.1642,46,301,347,108,347,347
14814,2012-09-14,Fall,2012,Sep,10,0,Friday,1,Misty,0.68,0.6364,0.65,0.0,75,171,246,108,246,246
14815,2012-09-14,Fall,2012,Sep,11,0,Friday,1,Misty,0.68,0.6364,0.61,0.1045,84,196,280,108,280,280
14816,2012-09-14,Fall,2012,Sep,12,0,Friday,1,Misty,0.7,0.6515,0.54,0.194,119,290,409,108,409,409
14817,2012-09-14,Fall,2012,Sep,13,0,Friday,1,Misty,0.7,0.6515,0.54,0.194,107,301,408,108,408,408
14818,2012-09-14,Fall,2012,Sep,14,0,Friday,1,Misty,0.72,0.6515,0.45,0.1642,113,258,371,108,371,371
14819,2012-09-14,Fall,2012,Sep,15,0,Friday,1,Misty,0.72,0.6667,0.48,0.1343,94,273,367,108,367,367
14820,2012-09-14,Fall,2012,Sep,16,0,Friday,1,Misty,0.72,0.6667,0.51,0.0,109,454,563,108,563,563
14821,2012-09-14,Fall,2012,Sep,17,0,Friday,1,Clear,0.72,0.6667,0.51,0.194,137,757,894,108,894,894
14822,2012-09-14,Fall,2012,Sep,18,0,Friday,1,Clear,0.72,0.6515,0.45,0.2239,116,692,808,108,808,808
14823,2012-09-14,Fall,2012,Sep,19,0,Friday,1,Clear,0.68,0.6364,0.57,0.1642,83,496,579,108,579,579
14824,2012-09-14,Fall,2012,Sep,20,0,Friday,1,Clear,0.66,0.6212,0.61,0.1045,67,337,404,108,404,404
14825,2012-09-14,Fall,2012,Sep,21,0,Friday,1,Clear,0.64,0.6061,0.73,0.2239,42,270,312,108,312,312
14826,2012-09-14,Fall,2012,Sep,22,0,Friday,1,Clear,0.62,0.5758,0.83,0.194,40,189,229,108,229,229
14827,2012-09-14,Fall,2012,Sep,23,0,Friday,1,Clear,0.62,0.5909,0.78,0.0896,27,168,195,108,195,195
14828,2012-09-15,Fall,2012,Sep,0,0,Saturday,0,Clear,0.6,0.5606,0.83,0.1045,38,169,207,107,207,207
14829,2012-09-15,Fall,2012,Sep,1,0,Saturday,0,Clear,0.6,0.5909,0.73,0.0,8,101,109,107,109,109
14830,2012-09-15,Fall,2012,Sep,2,0,Saturday,0,Clear,0.58,0.5455,0.78,0.1045,18,75,93,107,93,93
14831,2012-09-15,Fall,2012,Sep,3,0,Saturday,0,Clear,0.6,0.5909,0.73,0.2537,6,31,37,107,37,37
14832,2012-09-15,Fall,2012,Sep,4,0,Saturday,0,Misty,0.6,0.5909,0.69,0.3582,3,3,6,107,6,6
14833,2012-09-15,Fall,2012,Sep,5,0,Saturday,0,Clear,0.58,0.5455,0.6,0.5224,1,15,16,107,16,16
14834,2012-09-15,Fall,2012,Sep,6,0,Saturday,0,Clear,0.54,0.5152,0.49,0.4179,6,27,33,107,33,33
14835,2012-09-15,Fall,2012,Sep,7,0,Saturday,0,Clear,0.54,0.5152,0.52,0.2836,10,63,73,107,73,73
14836,2012-09-15,Fall,2012,Sep,8,0,Saturday,0,Clear,0.56,0.5303,0.49,0.4179,43,169,212,107,212,212
14837,2012-09-15,Fall,2012,Sep,9,0,Saturday,0,Clear,0.6,0.6212,0.43,0.4179,79,263,342,107,342,342
14838,2012-09-15,Fall,2012,Sep,10,0,Saturday,0,Clear,0.62,0.6212,0.41,0.3881,119,323,442,107,442,442
14839,2012-09-15,Fall,2012,Sep,11,0,Saturday,0,Clear,0.64,0.6212,0.38,0.3881,228,399,627,107,627,627
14840,2012-09-15,Fall,2012,Sep,12,0,Saturday,0,Clear,0.66,0.6212,0.36,0.3582,287,419,706,107,706,706
14841,2012-09-15,Fall,2012,Sep,13,0,Saturday,0,Clear,0.68,0.6364,0.36,0.194,327,377,704,107,704,704
14842,2012-09-15,Fall,2012,Sep,14,0,Saturday,0,Clear,0.68,0.6364,0.34,0.3284,325,390,715,107,715,715
14843,2012-09-15,Fall,2012,Sep,15,0,Saturday,0,Misty,0.68,0.6364,0.34,0.2836,312,342,654,107,654,654
14844,2012-09-15,Fall,2012,Sep,16,0,Saturday,0,Misty,0.66,0.6212,0.36,0.2239,350,433,783,107,783,783
14845,2012-09-15,Fall,2012,Sep,17,0,Saturday,0,Misty,0.66,0.6212,0.36,0.2537,295,434,729,107,729,729
14846,2012-09-15,Fall,2012,Sep,18,0,Saturday,0,Misty,0.64,0.6212,0.36,0.2836,232,382,614,107,614,614
14847,2012-09-15,Fall,2012,Sep,19,0,Saturday,0,Clear,0.62,0.6212,0.41,0.1642,169,309,478,107,478,478
14848,2012-09-15,Fall,2012,Sep,20,0,Saturday,0,Clear,0.6,0.6212,0.43,0.0896,89,241,330,107,330,330
14849,2012-09-15,Fall,2012,Sep,21,0,Saturday,0,Clear,0.56,0.5303,0.52,0.1045,86,210,296,107,296,296
14850,2012-09-15,Fall,2012,Sep,22,0,Saturday,0,Clear,0.56,0.5303,0.52,0.0,82,197,279,107,279,279
14851,2012-09-15,Fall,2012,Sep,23,0,Saturday,0,Clear,0.54,0.5152,0.6,0.0,47,182,229,107,229,229
14852,2012-09-16,Fall,2012,Sep,0,0,Sunday,0,Clear,0.54,0.5152,0.64,0.0,28,123,151,106,151,151
14853,2012-09-16,Fall,2012,Sep,1,0,Sunday,0,Clear,0.54,0.5152,0.64,0.0,35,82,117,106,117,117
14854,2012-09-16,Fall,2012,Sep,2,0,Sunday,0,Clear,0.52,0.5,0.63,0.0,27,62,89,106,89,89
14855,2012-09-16,Fall,2012,Sep,3,0,Sunday,0,Clear,0.5,0.4848,0.68,0.0,10,38,48,106,48,48
14856,2012-09-16,Fall,2012,Sep,4,0,Sunday,0,Clear,0.5,0.4848,0.72,0.0,2,6,8,106,8,8
14857,2012-09-16,Fall,2012,Sep,5,0,Sunday,0,Clear,0.5,0.4848,0.72,0.0,3,10,13,106,13,13
14858,2012-09-16,Fall,2012,Sep,6,0,Sunday,0,Clear,0.5,0.4848,0.72,0.0,9,26,35,106,35,35
14859,2012-09-16,Fall,2012,Sep,7,0,Sunday,0,Clear,0.5,0.4848,0.77,0.1045,28,43,71,106,71,71
14860,2012-09-16,Fall,2012,Sep,8,0,Sunday,0,Clear,0.54,0.5152,0.64,0.1642,34,94,128,106,128,128
14861,2012-09-16,Fall,2012,Sep,9,0,Sunday,0,Clear,0.58,0.5455,0.6,0.1343,70,226,296,106,296,296
14862,2012-09-16,Fall,2012,Sep,10,0,Sunday,0,Clear,0.62,0.6212,0.5,0.1045,160,330,490,106,490,490
14863,2012-09-16,Fall,2012,Sep,11,0,Sunday,0,Clear,0.64,0.6212,0.47,0.1642,183,376,559,106,559,559
14864,2012-09-16,Fall,2012,Sep,12,0,Sunday,0,Clear,0.66,0.6212,0.44,0.1642,188,468,656,106,656,656
14865,2012-09-16,Fall,2012,Sep,13,0,Sunday,0,Clear,0.64,0.6212,0.41,0.1642,240,454,694,106,694,694
14866,2012-09-16,Fall,2012,Sep,14,0,Sunday,0,Clear,0.66,0.6212,0.39,0.1343,225,410,635,106,635,635
14867,2012-09-16,Fall,2012,Sep,15,0,Sunday,0,Clear,0.64,0.6212,0.41,0.1642,215,342,557,106,557,557
14868,2012-09-16,Fall,2012,Sep,16,0,Sunday,0,Clear,0.64,0.6212,0.44,0.1642,194,402,596,106,596,596
14869,2012-09-16,Fall,2012,Sep,17,0,Sunday,0,Clear,0.66,0.6212,0.41,0.0,177,393,570,106,570,570
14870,2012-09-16,Fall,2012,Sep,18,0,Sunday,0,Clear,0.62,0.6212,0.5,0.1642,120,361,481,106,481,481
14871,2012-09-16,Fall,2012,Sep,19,0,Sunday,0,Clear,0.62,0.6212,0.5,0.1343,91,312,403,106,403,403
14872,2012-09-16,Fall,2012,Sep,20,0,Sunday,0,Clear,0.6,0.6212,0.53,0.1045,57,267,324,106,324,324
14873,2012-09-16,Fall,2012,Sep,21,0,Sunday,0,Clear,0.6,0.6212,0.56,0.1045,43,148,191,106,191,191
14874,2012-09-16,Fall,2012,Sep,22,0,Sunday,0,Clear,0.56,0.5303,0.68,0.0896,18,109,127,106,127,127
14875,2012-09-16,Fall,2012,Sep,23,0,Sunday,0,Clear,0.54,0.5152,0.68,0.1045,9,85,94,106,94,94
14876,2012-09-17,Fall,2012,Sep,0,0,Monday,1,Clear,0.54,0.5152,0.68,0.1642,14,31,45,105,45,45
14877,2012-09-17,Fall,2012,Sep,1,0,Monday,1,Clear,0.52,0.5,0.72,0.0896,9,12,21,105,21,21
14878,2012-09-17,Fall,2012,Sep,2,0,Monday,1,Clear,0.52,0.5,0.72,0.0,5,8,13,105,13,13
14879,2012-09-17,Fall,2012,Sep,3,0,Monday,1,Clear,0.5,0.4848,0.77,0.0896,0,7,7,105,7,7
14880,2012-09-17,Fall,2012,Sep,4,0,Monday,1,Clear,0.5,0.4848,0.77,0.0,2,9,11,105,11,11
14881,2012-09-17,Fall,2012,Sep,5,0,Monday,1,Clear,0.48,0.4697,0.82,0.0896,1,44,45,105,45,45
14882,2012-09-17,Fall,2012,Sep,6,0,Monday,1,Clear,0.48,0.4697,0.82,0.0,7,157,164,105,164,164
14883,2012-09-17,Fall,2012,Sep,7,0,Monday,1,Clear,0.52,0.5,0.77,0.0,18,474,492,105,492,492
14884,2012-09-17,Fall,2012,Sep,8,0,Monday,1,Clear,0.54,0.5152,0.77,0.0896,36,647,683,105,683,683
14885,2012-09-17,Fall,2012,Sep,9,0,Monday,1,Clear,0.58,0.5455,0.68,0.1343,34,265,299,105,299,299
14886,2012-09-17,Fall,2012,Sep,10,0,Monday,1,Misty,0.62,0.6061,0.65,0.194,73,129,202,105,202,202
14887,2012-09-17,Fall,2012,Sep,11,0,Monday,1,Misty,0.62,0.6061,0.69,0.2239,61,191,252,105,252,252
14888,2012-09-17,Fall,2012,Sep,12,0,Monday,1,Misty,0.62,0.6061,0.69,0.194,62,233,295,105,295,295
14889,2012-09-17,Fall,2012,Sep,13,0,Monday,1,Clear,0.64,0.6061,0.65,0.2537,112,231,343,105,343,343
14890,2012-09-17,Fall,2012,Sep,14,0,Monday,1,Misty,0.64,0.6061,0.65,0.2537,129,203,332,105,332,332
14891,2012-09-17,Fall,2012,Sep,15,0,Monday,1,Misty,0.64,0.6061,0.65,0.2537,82,256,338,105,338,338
14892,2012-09-17,Fall,2012,Sep,16,0,Monday,1,Misty,0.64,0.6061,0.69,0.2537,74,379,453,105,453,453
14893,2012-09-17,Fall,2012,Sep,17,0,Monday,1,Misty,0.64,0.6061,0.65,0.2239,102,740,842,105,842,842
14894,2012-09-17,Fall,2012,Sep,18,0,Monday,1,Misty,0.62,0.5909,0.73,0.1642,66,708,774,105,774,774
14895,2012-09-17,Fall,2012,Sep,19,0,Monday,1,Misty,0.62,0.5909,0.73,0.1045,51,435,486,105,486,486
14896,2012-09-17,Fall,2012,Sep,20,0,Monday,1,Misty,0.62,0.5909,0.73,0.1343,32,308,340,105,340,340
14897,2012-09-17,Fall,2012,Sep,21,0,Monday,1,Light_rainsnow,0.62,0.5758,0.83,0.2239,28,205,233,105,233,233
14898,2012-09-17,Fall,2012,Sep,22,0,Monday,1,Light_rainsnow,0.62,0.5758,0.83,0.2537,20,109,129,105,129,129
14899,2012-09-17,Fall,2012,Sep,23,0,Monday,1,Light_rainsnow,0.6,0.5152,0.94,0.2537,4,66,70,105,70,70
14900,2012-09-18,Fall,2012,Sep,0,0,Tuesday,1,Light_rainsnow,0.6,0.5152,0.94,0.2537,2,11,13,104,13,13
14901,2012-09-18,Fall,2012,Sep,1,0,Tuesday,1,Light_rainsnow,0.6,0.5152,0.94,0.194,0,5,5,104,5,5
14902,2012-09-18,Fall,2012,Sep,2,0,Tuesday,1,Light_rainsnow,0.6,0.5152,0.94,0.194,0,4,4,104,4,4
14903,2012-09-18,Fall,2012,Sep,3,0,Tuesday,1,Misty,0.62,0.5455,0.94,0.2836,0,6,6,104,6,6
14904,2012-09-18,Fall,2012,Sep,4,0,Tuesday,1,Misty,0.62,0.5455,0.94,0.3582,2,5,7,104,7,7
14905,2012-09-18,Fall,2012,Sep,5,0,Tuesday,1,Misty,0.64,0.5758,0.89,0.3284,3,45,48,104,48,48
14906,2012-09-18,Fall,2012,Sep,6,0,Tuesday,1,Misty,0.64,0.5758,0.89,0.3284,4,163,167,104,167,167
14907,2012-09-18,Fall,2012,Sep,7,0,Tuesday,1,Misty,0.64,0.5758,0.89,0.4478,13,343,356,104,356,356
14908,2012-09-18,Fall,2012,Sep,8,0,Tuesday,1,Misty,0.66,0.6061,0.83,0.5522,32,640,672,104,672,672
14909,2012-09-18,Fall,2012,Sep,9,0,Tuesday,1,Misty,0.66,0.6061,0.83,0.5821,27,266,293,104,293,293
14910,2012-09-18,Fall,2012,Sep,10,0,Tuesday,1,Light_rainsnow,0.68,0.6364,0.79,0.6418,30,130,160,104,160,160
14911,2012-09-18,Fall,2012,Sep,11,0,Tuesday,1,Misty,0.68,0.6364,0.79,0.6418,36,115,151,104,151,151
14912,2012-09-18,Fall,2012,Sep,12,0,Tuesday,1,Light_rainsnow,0.68,0.6364,0.83,0.4478,16,72,88,104,88,88
14913,2012-09-18,Fall,2012,Sep,13,0,Tuesday,1,Misty,0.7,0.6667,0.74,0.5821,17,97,114,104,114,114
14914,2012-09-18,Fall,2012,Sep,14,0,Tuesday,1,Light_rainsnow,0.6,0.5152,0.94,0.4627,27,116,143,104,143,143
14915,2012-09-18,Fall,2012,Sep,15,0,Tuesday,1,Light_rainsnow,0.6,0.5455,0.88,0.2537,1,35,36,104,36,36
14916,2012-09-18,Fall,2012,Sep,16,0,Tuesday,1,Light_rainsnow,0.6,0.5455,0.88,0.2985,19,122,141,104,141,141
14917,2012-09-18,Fall,2012,Sep,17,0,Tuesday,1,Light_rainsnow,0.6,0.5455,0.88,0.194,36,302,338,104,338,338
14918,2012-09-18,Fall,2012,Sep,18,0,Tuesday,1,Misty,0.6,0.5455,0.88,0.1642,19,262,281,104,281,281
14919,2012-09-18,Fall,2012,Sep,19,0,Tuesday,1,Misty,0.6,0.5455,0.88,0.2985,22,302,324,104,324,324
14920,2012-09-18,Fall,2012,Sep,20,0,Tuesday,1,Misty,0.6,0.5455,0.88,0.194,19,271,290,104,290,290
14921,2012-09-18,Fall,2012,Sep,21,0,Tuesday,1,Misty,0.6,0.5455,0.88,0.194,21,186,207,104,207,207
14922,2012-09-18,Fall,2012,Sep,22,0,Tuesday,1,Light_rainsnow,0.58,0.5455,0.83,0.4627,14,137,151,104,151,151
14923,2012-09-18,Fall,2012,Sep,23,0,Tuesday,1,Misty,0.56,0.5303,0.83,0.2239,11,67,78,104,78,78
14924,2012-09-19,Fall,2012,Sep,0,0,Wednesday,1,Misty,0.56,0.5303,0.68,0.2836,3,23,26,103,26,26
14925,2012-09-19,Fall,2012,Sep,1,0,Wednesday,1,Misty,0.54,0.5152,0.68,0.2537,0,12,12,103,12,12
14926,2012-09-19,Fall,2012,Sep,2,0,Wednesday,1,Misty,0.54,0.5152,0.64,0.3284,0,3,3,103,3,3
14927,2012-09-19,Fall,2012,Sep,3,0,Wednesday,1,Misty,0.52,0.5,0.63,0.2537,1,4,5,103,5,5
14928,2012-09-19,Fall,2012,Sep,4,0,Wednesday,1,Misty,0.52,0.5,0.68,0.3582,0,10,10,103,10,10
14929,2012-09-19,Fall,2012,Sep,5,0,Wednesday,1,Misty,0.52,0.5,0.68,0.2836,2,54,56,103,56,56
14930,2012-09-19,Fall,2012,Sep,6,0,Wednesday,1,Clear,0.52,0.5,0.63,0.2537,6,166,172,103,172,172
14931,2012-09-19,Fall,2012,Sep,7,0,Wednesday,1,Clear,0.52,0.5,0.63,0.2239,16,529,545,103,545,545
14932,2012-09-19,Fall,2012,Sep,8,0,Wednesday,1,Clear,0.52,0.5,0.59,0.2239,39,758,797,103,797,797
14933,2012-09-19,Fall,2012,Sep,9,0,Wednesday,1,Clear,0.54,0.5152,0.6,0.2537,26,336,362,103,362,362
14934,2012-09-19,Fall,2012,Sep,10,0,Wednesday,1,Clear,0.56,0.5303,0.52,0.194,23,169,192,103,192,192
14935,2012-09-19,Fall,2012,Sep,11,0,Wednesday,1,Clear,0.6,0.6212,0.43,0.2537,44,203,247,103,247,247
14936,2012-09-19,Fall,2012,Sep,12,0,Wednesday,1,Clear,0.6,0.6212,0.43,0.2537,53,260,313,103,313,313
14937,2012-09-19,Fall,2012,Sep,13,0,Wednesday,1,Clear,0.6,0.6212,0.4,0.2537,55,234,289,103,289,289
14938,2012-09-19,Fall,2012,Sep,14,0,Wednesday,1,Clear,0.62,0.6212,0.38,0.2537,59,227,286,103,286,286
14939,2012-09-19,Fall,2012,Sep,15,0,Wednesday,1,Clear,0.62,0.6212,0.35,0.0,57,254,311,103,311,311
14940,2012-09-19,Fall,2012,Sep,16,0,Wednesday,1,Clear,0.62,0.6212,0.35,0.0,69,397,466,103,466,466
14941,2012-09-19,Fall,2012,Sep,17,0,Wednesday,1,Clear,0.6,0.6212,0.38,0.2239,74,812,886,103,886,886
14942,2012-09-19,Fall,2012,Sep,18,0,Wednesday,1,Clear,0.58,0.5455,0.4,0.2836,85,807,892,103,892,892
14943,2012-09-19,Fall,2012,Sep,19,0,Wednesday,1,Clear,0.56,0.5303,0.43,0.2239,72,539,611,103,611,611
14944,2012-09-19,Fall,2012,Sep,20,0,Wednesday,1,Clear,0.52,0.5,0.48,0.1642,31,378,409,103,409,409
14945,2012-09-19,Fall,2012,Sep,21,0,Wednesday,1,Clear,0.5,0.4848,0.59,0.1642,25,324,349,103,349,349
14946,2012-09-19,Fall,2012,Sep,22,0,Wednesday,1,Clear,0.5,0.4848,0.63,0.0896,31,198,229,103,229,229
14947,2012-09-19,Fall,2012,Sep,23,0,Wednesday,1,Clear,0.48,0.4697,0.67,0.0896,17,106,123,103,123,123
14948,2012-09-20,Fall,2012,Sep,0,0,Thursday,1,Clear,0.5,0.4848,0.63,0.0,12,46,58,102,58,58
14949,2012-09-20,Fall,2012,Sep,1,0,Thursday,1,Clear,0.46,0.4545,0.72,0.1045,4,14,18,102,18,18
14950,2012-09-20,Fall,2012,Sep,2,0,Thursday,1,Clear,0.46,0.4545,0.72,0.0896,2,9,11,102,11,11
14951,2012-09-20,Fall,2012,Sep,3,0,Thursday,1,Clear,0.44,0.4394,0.77,0.0,0,6,6,102,6,6
14952,2012-09-20,Fall,2012,Sep,4,0,Thursday,1,Clear,0.44,0.4394,0.77,0.1045,0,6,6,102,6,6
14953,2012-09-20,Fall,2012,Sep,5,0,Thursday,1,Clear,0.44,0.4394,0.77,0.1045,4,52,56,102,56,56
14954,2012-09-20,Fall,2012,Sep,6,0,Thursday,1,Clear,0.44,0.4394,0.77,0.0,9,161,170,102,170,170
14955,2012-09-20,Fall,2012,Sep,7,0,Thursday,1,Clear,0.46,0.4545,0.82,0.1045,20,514,534,102,534,534
14956,2012-09-20,Fall,2012,Sep,8,0,Thursday,1,Clear,0.5,0.4848,0.68,0.0896,44,746,790,102,790,790
14957,2012-09-20,Fall,2012,Sep,9,0,Thursday,1,Clear,0.56,0.5303,0.6,0.0896,25,330,355,102,355,355
14958,2012-09-20,Fall,2012,Sep,10,0,Thursday,1,Clear,0.58,0.5455,0.53,0.0896,33,157,190,102,190,190
14959,2012-09-20,Fall,2012,Sep,11,0,Thursday,1,Clear,0.62,0.6212,0.43,0.0,37,206,243,102,243,243
14960,2012-09-20,Fall,2012,Sep,12,0,Thursday,1,Clear,0.62,0.6212,0.43,0.1343,57,233,290,102,290,290
14961,2012-09-20,Fall,2012,Sep,13,0,Thursday,1,Clear,0.64,0.6212,0.44,0.1343,68,268,336,102,336,336
14962,2012-09-20,Fall,2012,Sep,14,0,Thursday,1,Clear,0.64,0.6212,0.47,0.194,76,222,298,102,298,298
14963,2012-09-20,Fall,2012,Sep,15,0,Thursday,1,Clear,0.66,0.6212,0.47,0.194,60,231,291,102,291,291
14964,2012-09-20,Fall,2012,Sep,16,0,Thursday,1,Clear,0.64,0.6212,0.47,0.1642,72,385,457,102,457,457
14965,2012-09-20,Fall,2012,Sep,17,0,Thursday,1,Clear,0.64,0.6212,0.5,0.2239,91,885,976,102,976,976
14966,2012-09-20,Fall,2012,Sep,18,0,Thursday,1,Clear,0.6,0.6212,0.56,0.2537,119,781,900,102,900,900
14967,2012-09-20,Fall,2012,Sep,19,0,Thursday,1,Clear,0.58,0.5455,0.6,0.2239,69,534,603,102,603,603
14968,2012-09-20,Fall,2012,Sep,20,0,Thursday,1,Clear,0.56,0.5303,0.64,0.1343,57,360,417,102,417,417
14969,2012-09-20,Fall,2012,Sep,21,0,Thursday,1,Clear,0.56,0.5303,0.64,0.194,28,246,274,102,274,274
14970,2012-09-20,Fall,2012,Sep,22,0,Thursday,1,Clear,0.54,0.5152,0.73,0.1045,35,252,287,102,287,287
